run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
4565b30bbce63ae3,2025-10-03T13:47:08.153920+00:00,6,BEL,Belgium,baseline_plus_one,1,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4772,YES,"The project involves the development of ""","YES
Rationale: The project involves the development of """,,164,298,462
469812808991ccb9,2025-10-03T13:47:09.483317+00:00,10,UZB,Uzbekistan,single_partner,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4926,YES,"The project involves ""information security","YES
Rationale: The project involves ""information security",,165,298,463
92c50255b739d031,2025-10-03T13:47:10.991927+00:00,26,DOM,Dominican Republic,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4378,YES,The project,"YES
Rationale: The project",,448,298,746
38758bbaed59fe6c,2025-10-03T13:47:12.076922+00:00,14,AGO,Angola,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4753,NO,The project focuses on fundamental research,"NO
Rationale: The project focuses on fundamental research",,186,298,484
a0a7f253d1f1e5ca,2025-10-03T13:47:13.133813+00:00,7,GHA,Ghana,single_partner,3,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4969,YES,The project involves developing control methods and technology,"YES
Rationale: The project involves developing control methods and technology",,169,298,467
b286adfc183e9d52,2025-10-03T13:47:13.758830+00:00,24,SWZ,Eswatini,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4270,YES,This project involves the development and evaluation of,"YES
Rationale: This project involves the development and evaluation of",,260,298,558
d4d34a067f3754c3,2025-10-03T13:47:15.880318+00:00,7,SXM,Sint Maarten (Dutch part),single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4859,YES,The project involves developing technology,"YES
Rationale: The project involves developing technology",,173,298,471
216f6ee605bdd176,2025-10-03T13:47:17.022912+00:00,7,OMN,Oman,single_partner,3,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4935,YES,The project involves developing technology for smart grids,"YES
Rationale: The project involves developing technology for smart grids",,169,298,467
33b1004c2287acb2,2025-10-03T13:47:18.103794+00:00,34,ZMB,Zambia,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4966,YES,The project involves research into technologies controlled,"YES
Rationale: The project involves research into technologies controlled",,651,298,949
5c4368cab36bacda,2025-10-03T13:47:18.629775+00:00,6,NPL,Nepal,single_partner,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4867,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,160,298,458
0b4a26fecb9721a6,2025-10-03T13:47:20.323279+00:00,18,LCA,Saint Lucia,baseline_plus_one,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4417,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,315,298,613
cc75cc381b2f0656,2025-10-03T13:47:22.856903+00:00,6,MNG,Mongolia,single_partner,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4728,YES,The project involves the development of dynamic,"YES
Rationale: The project involves the development of dynamic",,160,298,458
22a3230f600e4d59,2025-10-03T13:47:23.087469+00:00,25,PHL,Philippines,single_partner,0,Other,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6046,YES,The project involves research and development of,"YES
Rationale: The project involves research and development of",,754,298,1052
42f190e8d9f41657,2025-10-03T13:47:24.858249+00:00,34,KAZ,Kazakhstan,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4518,YES,The project,"YES
Rationale: The project",,651,298,949
2d4e0d2d06679f60,2025-10-03T13:47:24.883925+00:00,27,TUV,Tuvalu,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6231,YES,The project involves collaboration with Wuhan University,"YES
Rationale: The project involves collaboration with Wuhan University",,821,298,1119
eeadb2af91d6ec2b,2025-10-03T13:47:27.673219+00:00,10,ETH,Ethiopia,single_partner,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4471,YES,"The project involves ""cyber security""","YES
Rationale: The project involves ""cyber security""",,165,298,463
287d4c943cf0c23b,2025-10-03T13:47:28.090748+00:00,14,HTI,Haiti,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5204,YES,The project involves collaboration with a public,"YES
Rationale: The project involves collaboration with a public",,186,298,484
2ca3444e3422dd63,2025-10-03T13:47:29.283670+00:00,27,CMR,Cameroon,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4066,YES,The project involves collaboration with Wuhan,"YES
Rationale: The project involves collaboration with Wuhan",,820,298,1118
9c613f7a5240a451,2025-10-03T13:47:30.344086+00:00,10,LBR,Liberia,single_partner,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5468,YES,"The project involves ""cyber security,"" specifically","YES
Rationale: The project involves ""cyber security,"" specifically",,165,298,463
65590ee924fbb729,2025-10-03T13:47:31.688425+00:00,12,LBY,Libya,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3996,YES,The project involves collaboration with a public,"YES
Rationale: The project involves collaboration with a public",,187,298,485
c5e9e14f577ff252,2025-10-03T13:47:32.708510+00:00,34,HUN,Hungary,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4591,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,651,298,949
8187caa4d9fa7d56,2025-10-03T13:47:35.141388+00:00,7,HND,Honduras,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4775,YES,The project involves developing technology,"YES
Rationale: The project involves developing technology",,169,298,467
0251fe3806f39985,2025-10-03T13:47:37.029096+00:00,6,ECU,Ecuador,baseline_plus_one,1,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5338,YES,"The project involves the development of ""","YES
Rationale: The project involves the development of """,,164,298,462
6d8f6608b5c1918f,2025-10-03T13:47:37.801432+00:00,14,DNK,Denmark,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,8500,YES,The project involves collaboration with ETH,"YES
Rationale: The project involves collaboration with ETH",,186,298,484
14c6aa3bb8ff5210,2025-10-03T13:47:37.921618+00:00,23,USA,United States,single_partner,10,FiveEyes,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5205,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,765,298,1063
1e26be056016e3f4,2025-10-03T13:47:39.586475+00:00,27,BHR,Bahrain,baseline_plus_one,11,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4435,YES,The project involves fundamental research into the,"YES
Rationale: The project involves fundamental research into the",,820,298,1118
2a58ee9dfb34e61b,2025-10-03T13:47:41.830633+00:00,24,QAT,Qatar,baseline_plus_one,3,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4798,YES,The project involves the development,"YES
Rationale: The project involves the development",,271,298,569
20583ef656f42699,2025-10-03T13:47:41.864872+00:00,8,PCN,Pitcairn,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4055,YES,The project involves developing SON,"YES
Rationale: The project involves developing SON",,173,298,471
6a89d63ecf1be75a,2025-10-03T13:47:42.521097+00:00,8,GBR,United Kingdom,single_partner,3,FiveEyes,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4382,YES,The project involves developing underwater surveillance networks using,"YES
Rationale: The project involves developing underwater surveillance networks using",,150,298,448
c771bccc4c5ea71f,2025-10-03T13:47:44.037936+00:00,18,KIR,Kiribati,single_partner,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4442,YES,"The project involves cryptographic tools, AI-","YES
Rationale: The project involves cryptographic tools, AI-",,160,298,458
1156987d8162f355,2025-10-03T13:47:46.550293+00:00,6,BHR,Bahrain,baseline_plus_one,1,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4700,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,164,298,462
81c0d74a844b75d6,2025-10-03T13:47:47.622379+00:00,10,BEN,Benin,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5089,YES,"The project involves ""cyber security,""","YES
Rationale: The project involves ""cyber security,""",,165,298,463
f542e98604b1e78c,2025-10-03T13:47:48.126102+00:00,34,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5950,YES,The project involves the development of advanced tele,"YES
Rationale: The project involves the development of advanced tele",,658,298,956
cf369310080d43dd,2025-10-03T13:47:49.104026+00:00,7,FRO,Faroe Islands,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5059,YES,"The project develops technology for ""control","YES
Rationale: The project develops technology for ""control",,187,298,485
7e7f9a3c3c59a48c,2025-10-03T13:47:51.152185+00:00,25,GEO,Georgia,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4593,YES,The project involves research and development of advanced,"YES
Rationale: The project involves research and development of advanced",,754,298,1052
36db6919901856c3,2025-10-03T13:47:52.587455+00:00,23,ZWE,Zimbabwe,single_partner,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4936,YES,The project involves the development and transfer of,"YES
Rationale: The project involves the development and transfer of",,764,298,1062
c29637c75a5e29eb,2025-10-03T13:47:53.360794+00:00,23,HMD,Heard Island and McDonald Islands,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5214,YES,The project involves a partner from a public,"YES
Rationale: The project involves a partner from a public",,810,298,1108
22c31be3dc1f276f,2025-10-03T13:47:54.437691+00:00,24,MRT,Mauritania,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5314,YES,The project involves the development,"YES
Rationale: The project involves the development",,271,298,569
99f4e0d72e79b3ef,2025-10-03T13:47:56.242432+00:00,23,MMR,Myanmar,single_partner,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5084,YES,The project involves collaboration with a public,"YES
Rationale: The project involves collaboration with a public",,764,298,1062
4bcb2f0d0f4a55ed,2025-10-03T13:47:58.099416+00:00,26,JAM,Jamaica,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4733,YES,The project involves developing a novel distributed architecture,"YES
Rationale: The project involves developing a novel distributed architecture",,447,298,745
7326ed0a19683c94,2025-10-03T13:47:58.994688+00:00,12,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4545,YES,The project involves collaboration with a,"YES
Rationale: The project involves collaboration with a",,194,298,492
784486b9a2013036,2025-10-03T13:47:59.322403+00:00,7,FRO,Faroe Islands,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6712,YES,The project develops technology for,"YES
Rationale: The project develops technology for",,171,298,469
594451caa5f26f1b,2025-10-03T13:48:01.010119+00:00,7,ARG,Argentina,single_partner,3,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4737,YES,The project involves developing control,"YES
Rationale: The project involves developing control",,169,298,467
dd9eb9ad948d886e,2025-10-03T13:48:02.920662+00:00,7,FJI,Fiji,baseline_plus_one,3,Other,Oceania,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4801,YES,The project develops technology for the control and,"YES
Rationale: The project develops technology for the control and",,185,298,483
fb6adb1b3ced517d,2025-10-03T13:48:03.585111+00:00,27,MYS,Malaysia,baseline_plus_one,11,Other,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4573,YES,The project involves research,"YES
Rationale: The project involves research",,820,298,1118
1824e1d06345829b,2025-10-03T13:48:04.496155+00:00,8,SSD,South Sudan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5146,YES,The project involves technologies specifically listed on the,"YES
Rationale: The project involves technologies specifically listed on the",,173,298,471
a8386a53e0f70e3c,2025-10-03T13:48:05.565039+00:00,18,FLK,Falkland Islands (Malvinas),single_partner,31,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4529,YES,The project involves cryptographic tools and AI,"YES
Rationale: The project involves cryptographic tools and AI",,163,298,461
d7537cfcde9b7192,2025-10-03T13:48:08.741241+00:00,27,NRU,Nauru,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4243,YES,"The project involves collaboration with Wuhan University,","YES
Rationale: The project involves collaboration with Wuhan University,",,821,298,1119
22387fbadb65257b,2025-10-03T13:48:08.763494+00:00,12,MMR,Myanmar,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5171,YES,The project involves a partner located in Myanmar,"YES
Rationale: The project involves a partner located in Myanmar",,187,298,485
87f9aecd3ed472a1,2025-10-03T13:48:09.288405+00:00,12,CHL,Chile,baseline_plus_one,5,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6344,YES,The project involves collaboration with a public,"YES
Rationale: The project involves collaboration with a public",,187,298,485
5fb28b896376c120,2025-10-03T13:48:11.351259+00:00,24,PER,Peru,baseline_plus_one,3,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5776,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,271,298,569
1279260bc194ef84,2025-10-03T13:48:13.270313+00:00,25,GRD,Grenada,single_partner,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4520,YES,The project focuses on the development and testing,"YES
Rationale: The project focuses on the development and testing",,754,298,1052
959a4bbb643a72ad,2025-10-03T13:48:13.749508+00:00,26,BRN,Brunei Darussalam,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4668,YES,The,"YES
Rationale: The",,450,298,748
1ad576e71371100a,2025-10-03T13:48:15.578369+00:00,23,DEU,Germany,baseline_plus_one,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6141,NO,The project focuses on developing,"NO
Rationale: The project focuses on developing",,806,298,1104
35b70d92d5d6206f,2025-10-03T13:48:15.877103+00:00,34,NFK,Norfolk Island,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4499,YES,The project involves the development,"YES
Rationale: The project involves the development",,652,298,950
92a032b11dafc5f7,2025-10-03T13:48:18.656091+00:00,24,ITA,Italy,single_partner,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4886,YES,The project involves the development and evaluation of,"YES
Rationale: The project involves the development and evaluation of",,258,298,556
dce82126286eef14,2025-10-03T13:48:19.502007+00:00,34,BTN,Bhutan,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6221,YES,The project involves research and development of technologies,"YES
Rationale: The project involves research and development of technologies",,651,298,949
0bc4ba59fc025635,2025-10-03T13:48:19.873365+00:00,1,COM,Comoros,single_partner,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4282,YES,"The project involves the ""","YES
Rationale: The project involves the """,,416,298,714
bdecf1fcb4621277,2025-10-03T13:48:20.319821+00:00,18,PYF,French Polynesia,baseline_plus_one,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4378,YES,The project involves the development and use,"YES
Rationale: The project involves the development and use",,315,298,613
7ef5f56503928550,2025-10-03T13:48:23.952514+00:00,27,NER,Niger,single_partner,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4442,YES,"The project involves the development of ""","YES
Rationale: The project involves the development of """,,750,298,1048
6280a96033763b27,2025-10-03T13:48:24.433067+00:00,23,ZWE,Zimbabwe,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4551,YES,The project involves the development of a,"YES
Rationale: The project involves the development of a",,806,298,1104
459f218a81cccd77,2025-10-03T13:48:24.925492+00:00,24,DZA,Algeria,baseline_plus_one,3,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4588,YES,The project involves the development,"YES
Rationale: The project involves the development",,271,298,569
d116e3970578db9d,2025-10-03T13:48:27.034837+00:00,6,CCK,Cocos (Keeling) Islands,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,8364,YES,The project involves the development of dynamic encryption,"YES
Rationale: The project involves the development of dynamic encryption",,170,298,468
ca827d953822485f,2025-10-03T13:48:28.301401+00:00,10,CHL,Chile,baseline_plus_one,0,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4340,YES,The project involves the development of software,"YES
Rationale: The project involves the development of software",,165,298,463
8851d14aa1adf9e5,2025-10-03T13:48:28.441455+00:00,6,CIV,Côte d'Ivoire,single_partner,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3990,YES,The project involves the development of dynamic,"YES
Rationale: The project involves the development of dynamic",,163,298,461
b075962136060d80,2025-10-03T13:48:29.932735+00:00,7,ERI,Eritrea,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4979,YES,The project involves a partner located in Eritrea,"YES
Rationale: The project involves a partner located in Eritrea",,169,298,467
6857b2037d1794b2,2025-10-03T13:48:32.067139+00:00,24,IOT,British Indian Ocean Territory,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5020,YES,The project involves the development and evaluation,"YES
Rationale: The project involves the development and evaluation",,274,298,572
aa3a27f434f5b084,2025-10-03T13:48:33.385414+00:00,24,USA,United States,single_partner,3,FiveEyes,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5077,YES,The project involves the development and evaluation,"YES
Rationale: The project involves the development and evaluation",,259,298,557
9a922b9107c15b72,2025-10-03T13:48:33.796668+00:00,27,NGA,Nigeria,single_partner,11,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5131,YES,The project involves research into novel semiconductors,"YES
Rationale: The project involves research into novel semiconductors",,750,298,1048
e017d78bd780848e,2025-10-03T13:48:34.572860+00:00,24,CYM,Cayman Islands,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4624,YES,The project involves the development and evaluation,"YES
Rationale: The project involves the development and evaluation",,259,298,557
dfe01468a137c3e3,2025-10-03T13:48:37.310563+00:00,23,SWE,Sweden,single_partner,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5240,YES,The project involves the development of a,"YES
Rationale: The project involves the development of a",,764,298,1062
a2f8c181237d2d62,2025-10-03T13:48:38.202135+00:00,8,HMD,Heard Island and McDonald Islands,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4814,YES,The project involves developing underwater surveillance networks,"YES
Rationale: The project involves developing underwater surveillance networks",,153,298,451
4de0faff2d43f09a,2025-10-03T13:48:38.410376+00:00,24,LTU,Lithuania,single_partner,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4610,YES,This project involves the development,"YES
Rationale: This project involves the development",,258,298,556
c8356b53b7f7afd7,2025-10-03T13:48:39.063806+00:00,26,NIU,Niue,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4471,YES,The project involves the development of novel decentralized,"YES
Rationale: The project involves the development of novel decentralized",,448,298,746
b95b6e77ede1512d,2025-10-03T13:48:42.017676+00:00,26,KEN,Kenya,baseline_plus_one,3,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4682,YES,The project involves the development of novel AI,"YES
Rationale: The project involves the development of novel AI",,464,298,762
3311f6b86e6d7ad4,2025-10-03T13:48:42.764259+00:00,18,MNG,Mongolia,single_partner,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4549,YES,The project involves the,"YES
Rationale: The project involves the",,159,298,457
ded06d5bc520449d,2025-10-03T13:48:43.876051+00:00,8,CPV,Cabo Verde,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4800,YES,The project involves SONAR and underwater acoustic,"YES
Rationale: The project involves SONAR and underwater acoustic",,173,298,471
950dbf5c2ec457ee,2025-10-03T13:48:43.951064+00:00,12,EGY,Egypt,baseline_plus_one,5,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5413,YES,The project involves the transfer of,"YES
Rationale: The project involves the transfer of",,187,298,485
067d6d3136fc1026,2025-10-03T13:48:46.976785+00:00,26,BIH,Bosnia and Herzegovina,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4928,YES,The project involves the development of a,"YES
Rationale: The project involves the development of a",,449,298,747
8bc6f425c0045776,2025-10-03T13:48:47.374264+00:00,2,ETH,Ethiopia,single_partner,5,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4593,YES,"The project involves telecommunications technology, specifically","YES
Rationale: The project involves telecommunications technology, specifically",,146,298,444
887de8f3d251acd6,2025-10-03T13:48:48.059205+00:00,14,BLZ,Belize,single_partner,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3823,NO,The project focuses on fundamental research,"NO
Rationale: The project focuses on fundamental research",,168,298,466
40cef70d662c757b,2025-10-03T13:48:48.801359+00:00,24,ESP,Spain,single_partner,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4895,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,258,298,556
